DOCUMENT,PAGE,CLAIM,CLAIM_TYPE,CANONICAL_SOURCE,CANONICAL_VALUE,MATCH,SEVERITY,ACTION
NexusReussite_PreRentree2026_Tarifs.pdf,1,"Tarifs par élève, toutes matières au choix parmi Mathématiques, Physique-Chimie, Français, NSI/SNT. Non cumulables avec la Carte",SUBJECT,data/campaigns/pre-rentree-2026.json,"[{""id"":""MATHEMATIQUES"",""label"":""Mathématiques"",""publicLabelByLevel"":{""SECONDE"":""Mathématiques"",""PREMIERE"":""Mathématiques"",""TERMINALE"":""Mathématiques""},""abbreviation"":""MATHS"",""color"":""#1B64B0""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie"",""publicLabelByLevel"":{""SECONDE"":""Physique-Chimie"",""PREMIERE"":""Physique-Chimie"",""TERMINALE"":""Physique-Chimie""},""abbreviation"":""PC"",""color"":""#16847A""},{""id"":""NSI"",""label"":""NSI"",""labelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT""},""publicLabelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT"",""PREMIERE"":""NSI"",""TERMINALE"":""NSI""},""abbreviation"":""NSI/SNT"",""color"":""#6F42C1""},{""id"":""FRANCAIS"",""label"":""Français"",""labelByLe…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Tarifs.pdf,1,Nexus et les remises automatiques.,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,Ce que le tarif comprend,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,"✔ 5 séances de 2 h par matière avec un enseignant certifié ou agrégé de l'Éducation nationale française,",TEACHER_QUALIFICATION,NONE,,false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,en exercice,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,✔ Groupe de 3 à 5 élèves maximum,CAPACITY,data/campaigns/pre-rentree-2026.json,"{""min"":3,""max"":5}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,✔ Diagnostic de positionnement en début de module,ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,"✔ Tous les supports fournis : fiches de méthode, exercices corrigés, sujets d'entraînement",MATERIAL,data/campaigns/pre-rentree-2026.json,"{""audience"":""Pour les élèves entrant en Seconde, Première ou Terminale à la rentrée 2026-2027."",""material"":""Un cahier, une trousse complète et une calculatrice pour les matières concernées. Les supports de travail sont fournis par Nexus."",""materialsBySubject"":{""MATHEMATIQUES"":{""label"":""Mathématiques"",""description"":""Un cahier, une trousse complète et une calculatrice.""},""FRANCAIS"":{""label"":""Français"",""description"":""Un cahier et une trousse complète.""},""NSI"":{""label"":""NSI/SNT"",""description"":""Pour les modules NSI/SNT, l’élève apporte un ordinateur portable. Deux postes de secours sont disponibles en nombre limité ; contactez Nexus avant le stage si nécessaire.""},""PHYSIQUE_CHIMIE"":{""label"":""Phy…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,✔ Un livrable par séance que l'élève conserve,DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,"✔ Bilan individualisé écrit remis aux parents en fin de stage, avec recommandations pour la rentrée",ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,Modalités de paiement,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,1. Pré-inscription en ligne : gratuite et sans engagement. Aucun paiement n'est demandé sur le site.,PRE_REGISTRATION,data/campaigns/pre-rentree-2026.json,"{""audience"":""Pour les élèves entrant en Seconde, Première ou Terminale à la rentrée 2026-2027."",""material"":""Un cahier, une trousse complète et une calculatrice pour les matières concernées. Les supports de travail sont fournis par Nexus."",""materialsBySubject"":{""MATHEMATIQUES"":{""label"":""Mathématiques"",""description"":""Un cahier, une trousse complète et une calculatrice.""},""FRANCAIS"":{""label"":""Français"",""description"":""Un cahier et une trousse complète.""},""NSI"":{""label"":""NSI/SNT"",""description"":""Pour les modules NSI/SNT, l’élève apporte un ordinateur portable. Deux postes de secours sont disponibles en nombre limité ; contactez Nexus avant le stage si nécessaire.""},""PHYSIQUE_CHIMIE"":{""label"":""Phy…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,2. Acompte de 30 % demandé uniquement après validation du groupe (à partir de 3 élèves) et du profil de,DEPOSIT,data/pricing.canonical.json,"{""label"":""Acompte"",""packs"":[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""price…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,l'élève.,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,3. Solde réglé avant le début du stage.,BALANCE_DEADLINE,docs/legal/pre-rentree-2026-commercial-terms-gap-analysis.md,,false,CRITICAL,REMOVE_UNTIL_APPROVED_LEGAL_SOURCE_EXISTS
NexusReussite_PreRentree2026_Tarifs.pdf,1,4. Paiement au centre (Mutuelleville) ou selon les modalités communiquées à la confirmation.,ROOM,data/campaigns/pre-rentree-2026.json,"[""Salle 1"",""Salle 2""]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,Nos garanties,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,Situation Ce qui se passe,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,"Le groupe n'atteint pas 3 élèves Acompte intégralement remboursé, ou reporté sur un autre module au",REFUND,docs/legal/pre-rentree-2026-commercial-terms-gap-analysis.md,,false,CRITICAL,REMOVE_UNTIL_APPROVED_LEGAL_SOURCE_EXISTS
NexusReussite_PreRentree2026_Tarifs.pdf,1,choix de la famille,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,Vous poursuivez avec Nexus à L'acompte du stage est déductible du parcours annuel,DEPOSIT,data/pricing.canonical.json,"{""label"":""Acompte"",""packs"":[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""price…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,l'année,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,Vous préférez reporter Acompte reportable sur l'année suivante,REPORT,docs/legal/pre-rentree-2026-commercial-terms-gap-analysis.md,,false,CRITICAL,REMOVE_UNTIL_APPROVED_LEGAL_SOURCE_EXISTS
NexusReussite_PreRentree2026_Tarifs.pdf,1,Groupe complet (5 élèves) Liste d'attente + proposition d'un créneau alternatif,SCHEDULE_SLOT,data/campaigns/pre-rentree-2026.json,"[{""id"":""A"",""startTime"":""08:30"",""endTime"":""10:30""},{""id"":""B"",""startTime"":""10:45"",""endTime"":""12:45""},{""id"":""C"",""startTime"":""13:30"",""endTime"":""15:30""},{""id"":""D"",""startTime"":""15:45"",""endTime"":""17:45""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,+216 99 19 28 29 · contact@nexusreussite.academy · nexusreussite.academy,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,2,Le tarif en perspective,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,2,"À 45–48 TND de l'heure par élève, le stage se situe dans la même zone tarifaire horaire qu'un cours",PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,2,particulier classique du marché. La différence n'est pas le prix de l'heure — c'est ce qu'elle contient : un,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,2,"enseignant certifié ou agrégé en exercice dans le système français, un programme écrit séance par",TEACHER_QUALIFICATION,NONE,,false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,2,"séance, un groupe de 3 à 5 pour maintenir l'attention individuelle, des supports conçus pour le stage, et un",CAPACITY,data/campaigns/pre-rentree-2026.json,"{""min"":3,""max"":5}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,2,bilan écrit remis aux parents.,ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
